"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","HRWKD","TOT","HR_WKD","A","1990",1621,
"GBR","HRWKD","TOT","HR_WKD","A","1991",1619,
"GBR","HRWKD","TOT","HR_WKD","A","1992",1586,
"GBR","HRWKD","TOT","HR_WKD","A","1993",1581,
"GBR","HRWKD","TOT","HR_WKD","A","1994",1590,
"GBR","HRWKD","TOT","HR_WKD","A","1995",1594,
"GBR","HRWKD","TOT","HR_WKD","A","1996",1596,
"GBR","HRWKD","TOT","HR_WKD","A","1997",1575,
"GBR","HRWKD","TOT","HR_WKD","A","1998",1589,
"GBR","HRWKD","TOT","HR_WKD","A","1999",1581,
"GBR","HRWKD","TOT","HR_WKD","A","2000",1569,
"GBR","HRWKD","TOT","HR_WKD","A","2001",1569,
"GBR","HRWKD","TOT","HR_WKD","A","2002",1553,
"GBR","HRWKD","TOT","HR_WKD","A","2003",1542,
"GBR","HRWKD","TOT","HR_WKD","A","2004",1528,
"GBR","HRWKD","TOT","HR_WKD","A","2005",1545,
"GBR","HRWKD","TOT","HR_WKD","A","2006",1539,
"GBR","HRWKD","TOT","HR_WKD","A","2007",1541,
"GBR","HRWKD","TOT","HR_WKD","A","2008",1521,
"GBR","HRWKD","TOT","HR_WKD","A","2009",1516,
"GBR","HRWKD","TOT","HR_WKD","A","2010",1506,
"GBR","HRWKD","TOT","HR_WKD","A","2011",1518,
"GBR","HRWKD","TOT","HR_WKD","A","2012",1531,
"GBR","HRWKD","TOT","HR_WKD","A","2013",1541,
"GBR","HRWKD","TOT","HR_WKD","A","2014",1547,
"GBR","HRWKD","TOT","HR_WKD","A","2015",1531,
"GBR","HRWKD","TOT","HR_WKD","A","2016",1545,
"GBR","HRWKD","TOT","HR_WKD","A","2017",1543,
"GBR","HRWKD","TOT","HR_WKD","A","2018",1538,
"USA","HRWKD","TOT","HR_WKD","A","1950",1968,
"USA","HRWKD","TOT","HR_WKD","A","1951",1987,
"USA","HRWKD","TOT","HR_WKD","A","1952",1988,
"USA","HRWKD","TOT","HR_WKD","A","1953",1993,
"USA","HRWKD","TOT","HR_WKD","A","1954",1984,
"USA","HRWKD","TOT","HR_WKD","A","1955",2003,
"USA","HRWKD","TOT","HR_WKD","A","1956",2002,
"USA","HRWKD","TOT","HR_WKD","A","1957",1973,
"USA","HRWKD","TOT","HR_WKD","A","1958",1947,
"USA","HRWKD","TOT","HR_WKD","A","1959",1958,
"USA","HRWKD","TOT","HR_WKD","A","1960",1952,
"USA","HRWKD","TOT","HR_WKD","A","1961",1941,
"USA","HRWKD","TOT","HR_WKD","A","1962",1960,
"USA","HRWKD","TOT","HR_WKD","A","1963",1972,
"USA","HRWKD","TOT","HR_WKD","A","1964",1975,
"USA","HRWKD","TOT","HR_WKD","A","1965",1984,
"USA","HRWKD","TOT","HR_WKD","A","1966",1974,
"USA","HRWKD","TOT","HR_WKD","A","1967",1951,
"USA","HRWKD","TOT","HR_WKD","A","1968",1940,
"USA","HRWKD","TOT","HR_WKD","A","1969",1938,
"USA","HRWKD","TOT","HR_WKD","A","1970",1907,
"USA","HRWKD","TOT","HR_WKD","A","1971",1894,
"USA","HRWKD","TOT","HR_WKD","A","1972",1890,
"USA","HRWKD","TOT","HR_WKD","A","1973",1891,
"USA","HRWKD","TOT","HR_WKD","A","1974",1860,
"USA","HRWKD","TOT","HR_WKD","A","1975",1839,
"USA","HRWKD","TOT","HR_WKD","A","1976",1841,
"USA","HRWKD","TOT","HR_WKD","A","1977",1844,
"USA","HRWKD","TOT","HR_WKD","A","1978",1836,
"USA","HRWKD","TOT","HR_WKD","A","1979",1834,
"USA","HRWKD","TOT","HR_WKD","A","1980",1816,
"USA","HRWKD","TOT","HR_WKD","A","1981",1812,
"USA","HRWKD","TOT","HR_WKD","A","1982",1803,
"USA","HRWKD","TOT","HR_WKD","A","1983",1822,
"USA","HRWKD","TOT","HR_WKD","A","1984",1839,
"USA","HRWKD","TOT","HR_WKD","A","1985",1838,
"USA","HRWKD","TOT","HR_WKD","A","1986",1829,
"USA","HRWKD","TOT","HR_WKD","A","1987",1839,
"USA","HRWKD","TOT","HR_WKD","A","1988",1837,
"USA","HRWKD","TOT","HR_WKD","A","1989",1848,
"USA","HRWKD","TOT","HR_WKD","A","1990",1833,
"USA","HRWKD","TOT","HR_WKD","A","1991",1823,
"USA","HRWKD","TOT","HR_WKD","A","1992",1822,
"USA","HRWKD","TOT","HR_WKD","A","1993",1830,
"USA","HRWKD","TOT","HR_WKD","A","1994",1839,
"USA","HRWKD","TOT","HR_WKD","A","1995",1839,
"USA","HRWKD","TOT","HR_WKD","A","1996",1840,
"USA","HRWKD","TOT","HR_WKD","A","1997",1844,
"USA","HRWKD","TOT","HR_WKD","A","1998",1842,
"USA","HRWKD","TOT","HR_WKD","A","1999",1839,
"USA","HRWKD","TOT","HR_WKD","A","2000",1832,
"USA","HRWKD","TOT","HR_WKD","A","2001",1811,
"USA","HRWKD","TOT","HR_WKD","A","2002",1806,
"USA","HRWKD","TOT","HR_WKD","A","2003",1796,
"USA","HRWKD","TOT","HR_WKD","A","2004",1798,
"USA","HRWKD","TOT","HR_WKD","A","2005",1794,
"USA","HRWKD","TOT","HR_WKD","A","2006",1796,
"USA","HRWKD","TOT","HR_WKD","A","2007",1795,
"USA","HRWKD","TOT","HR_WKD","A","2008",1787,
"USA","HRWKD","TOT","HR_WKD","A","2009",1762,
"USA","HRWKD","TOT","HR_WKD","A","2010",1773,
"USA","HRWKD","TOT","HR_WKD","A","2011",1780,
"USA","HRWKD","TOT","HR_WKD","A","2012",1783,
"USA","HRWKD","TOT","HR_WKD","A","2013",1781,
"USA","HRWKD","TOT","HR_WKD","A","2014",1784,
"USA","HRWKD","TOT","HR_WKD","A","2015",1785,
"USA","HRWKD","TOT","HR_WKD","A","2016",1781,
"USA","HRWKD","TOT","HR_WKD","A","2017",1780,
"USA","HRWKD","TOT","HR_WKD","A","2018",1786,
"CHL","HRWKD","TOT","HR_WKD","A","1986",2399,
"CHL","HRWKD","TOT","HR_WKD","A","1987",2405,
"CHL","HRWKD","TOT","HR_WKD","A","1988",2411,
"CHL","HRWKD","TOT","HR_WKD","A","1989",2416,
"CHL","HRWKD","TOT","HR_WKD","A","1990",2422,
"CHL","HRWKD","TOT","HR_WKD","A","1991",2419,
"CHL","HRWKD","TOT","HR_WKD","A","1992",2415,
"CHL","HRWKD","TOT","HR_WKD","A","1993",2389,
"CHL","HRWKD","TOT","HR_WKD","A","1994",2364,
"CHL","HRWKD","TOT","HR_WKD","A","1995",2338,
"CHL","HRWKD","TOT","HR_WKD","A","1996",2313,
"CHL","HRWKD","TOT","HR_WKD","A","1997",2256,
"CHL","HRWKD","TOT","HR_WKD","A","1998",2299,
"CHL","HRWKD","TOT","HR_WKD","A","1999",2277,
"CHL","HRWKD","TOT","HR_WKD","A","2000",2263,
"CHL","HRWKD","TOT","HR_WKD","A","2001",2242,
"CHL","HRWKD","TOT","HR_WKD","A","2002",2250,
"CHL","HRWKD","TOT","HR_WKD","A","2003",2235,
"CHL","HRWKD","TOT","HR_WKD","A","2004",2232,
"CHL","HRWKD","TOT","HR_WKD","A","2005",2157,
"CHL","HRWKD","TOT","HR_WKD","A","2006",2165,
"CHL","HRWKD","TOT","HR_WKD","A","2007",2128,
"CHL","HRWKD","TOT","HR_WKD","A","2008",2095,
"CHL","HRWKD","TOT","HR_WKD","A","2009",2074,
"CHL","HRWKD","TOT","HR_WKD","A","2010",2070,
"CHL","HRWKD","TOT","HR_WKD","A","2011",2047,
"CHL","HRWKD","TOT","HR_WKD","A","2012",2024,
"CHL","HRWKD","TOT","HR_WKD","A","2013",2015,
"CHL","HRWKD","TOT","HR_WKD","A","2014",1990,
"CHL","HRWKD","TOT","HR_WKD","A","2015",1988,
"CHL","HRWKD","TOT","HR_WKD","A","2016",1974,
"CHL","HRWKD","TOT","HR_WKD","A","2017",1954,
"CHL","HRWKD","TOT","HR_WKD","A","2018",1941,
"EST","HRWKD","TOT","HR_WKD","A","2000",1909,
"EST","HRWKD","TOT","HR_WKD","A","2001",1902,
"EST","HRWKD","TOT","HR_WKD","A","2002",1904,
"EST","HRWKD","TOT","HR_WKD","A","2003",1910,
"EST","HRWKD","TOT","HR_WKD","A","2004",1918,
"EST","HRWKD","TOT","HR_WKD","A","2005",1939,
"EST","HRWKD","TOT","HR_WKD","A","2006",1932,
"EST","HRWKD","TOT","HR_WKD","A","2007",1929,
"EST","HRWKD","TOT","HR_WKD","A","2008",1900,
"EST","HRWKD","TOT","HR_WKD","A","2009",1769,
"EST","HRWKD","TOT","HR_WKD","A","2010",1810,
"EST","HRWKD","TOT","HR_WKD","A","2011",1852,
"EST","HRWKD","TOT","HR_WKD","A","2012",1820,
"EST","HRWKD","TOT","HR_WKD","A","2013",1801,
"EST","HRWKD","TOT","HR_WKD","A","2014",1795,
"EST","HRWKD","TOT","HR_WKD","A","2015",1788,
"EST","HRWKD","TOT","HR_WKD","A","2016",1791,
"EST","HRWKD","TOT","HR_WKD","A","2017",1792,
"EST","HRWKD","TOT","HR_WKD","A","2018",1748,
"ISR","HRWKD","TOT","HR_WKD","A","1981",1966,
"ISR","HRWKD","TOT","HR_WKD","A","1982",1942.3,
"ISR","HRWKD","TOT","HR_WKD","A","1983",1929.14,
"ISR","HRWKD","TOT","HR_WKD","A","1984",1932.24,
"ISR","HRWKD","TOT","HR_WKD","A","1985",1932.08,
"ISR","HRWKD","TOT","HR_WKD","A","1986",1927.03,
"ISR","HRWKD","TOT","HR_WKD","A","1987",1921.24,
"ISR","HRWKD","TOT","HR_WKD","A","1988",1878.14,
"ISR","HRWKD","TOT","HR_WKD","A","1989",1909.09,
"ISR","HRWKD","TOT","HR_WKD","A","1990",1904,
"ISR","HRWKD","TOT","HR_WKD","A","1991",1897.32,
"ISR","HRWKD","TOT","HR_WKD","A","1992",1951.24,
"ISR","HRWKD","TOT","HR_WKD","A","1993",1953,
"ISR","HRWKD","TOT","HR_WKD","A","1994",1993.13,
"ISR","HRWKD","TOT","HR_WKD","A","1995",2013.79,
"ISR","HRWKD","TOT","HR_WKD","A","1996",2031,
"ISR","HRWKD","TOT","HR_WKD","A","1997",2036.3,
"ISR","HRWKD","TOT","HR_WKD","A","1998",2011.93,
"ISR","HRWKD","TOT","HR_WKD","A","1999",2021.09,
"ISR","HRWKD","TOT","HR_WKD","A","2000",2032.9,
"ISR","HRWKD","TOT","HR_WKD","A","2001",1996.14,
"ISR","HRWKD","TOT","HR_WKD","A","2002",2014.29,
"ISR","HRWKD","TOT","HR_WKD","A","2003",1997.45,
"ISR","HRWKD","TOT","HR_WKD","A","2004",1974.97,
"ISR","HRWKD","TOT","HR_WKD","A","2005",1966.42,
"ISR","HRWKD","TOT","HR_WKD","A","2006",1955.03,
"ISR","HRWKD","TOT","HR_WKD","A","2007",1966.46,
"ISR","HRWKD","TOT","HR_WKD","A","2008",1963.32,
"ISR","HRWKD","TOT","HR_WKD","A","2009",1962.48,
"ISR","HRWKD","TOT","HR_WKD","A","2010",1956.53,
"ISR","HRWKD","TOT","HR_WKD","A","2011",1947.24,
"ISR","HRWKD","TOT","HR_WKD","A","2012",1918.77,
"ISR","HRWKD","TOT","HR_WKD","A","2013",1908.2,
"ISR","HRWKD","TOT","HR_WKD","A","2014",1894.53,
"ISR","HRWKD","TOT","HR_WKD","A","2015",1895.41,
"ISR","HRWKD","TOT","HR_WKD","A","2016",1922.08,
"ISR","HRWKD","TOT","HR_WKD","A","2017",1917.98,
"ISR","HRWKD","TOT","HR_WKD","A","2018",1910.13,
"RUS","HRWKD","TOT","HR_WKD","A","1992",1933,
"RUS","HRWKD","TOT","HR_WKD","A","1993",1939,
"RUS","HRWKD","TOT","HR_WKD","A","1994",1895,
"RUS","HRWKD","TOT","HR_WKD","A","1995",1891,
"RUS","HRWKD","TOT","HR_WKD","A","1996",1894,
"RUS","HRWKD","TOT","HR_WKD","A","1997",1951,
"RUS","HRWKD","TOT","HR_WKD","A","1998",1946,
"RUS","HRWKD","TOT","HR_WKD","A","1999",1964,
"RUS","HRWKD","TOT","HR_WKD","A","2000",1982,
"RUS","HRWKD","TOT","HR_WKD","A","2001",1980,
"RUS","HRWKD","TOT","HR_WKD","A","2002",1982,
"RUS","HRWKD","TOT","HR_WKD","A","2003",1993,
"RUS","HRWKD","TOT","HR_WKD","A","2004",1993,
"RUS","HRWKD","TOT","HR_WKD","A","2005",1989,
"RUS","HRWKD","TOT","HR_WKD","A","2006",1998,
"RUS","HRWKD","TOT","HR_WKD","A","2007",1999,
"RUS","HRWKD","TOT","HR_WKD","A","2008",1997,
"RUS","HRWKD","TOT","HR_WKD","A","2009",1974,
"RUS","HRWKD","TOT","HR_WKD","A","2010",1976,
"RUS","HRWKD","TOT","HR_WKD","A","2011",1979,
"RUS","HRWKD","TOT","HR_WKD","A","2012",1982,
"RUS","HRWKD","TOT","HR_WKD","A","2013",1980,
"RUS","HRWKD","TOT","HR_WKD","A","2014",1985,
"RUS","HRWKD","TOT","HR_WKD","A","2015",1978,
"RUS","HRWKD","TOT","HR_WKD","A","2016",1974,
"RUS","HRWKD","TOT","HR_WKD","A","2017",1980,
"RUS","HRWKD","TOT","HR_WKD","A","2018",1972,
"SVN","HRWKD","TOT","HR_WKD","A","1995",1755,
"SVN","HRWKD","TOT","HR_WKD","A","1996",1727,
"SVN","HRWKD","TOT","HR_WKD","A","1997",1715,
"SVN","HRWKD","TOT","HR_WKD","A","1998",1728,
"SVN","HRWKD","TOT","HR_WKD","A","1999",1730,
"SVN","HRWKD","TOT","HR_WKD","A","2000",1710.1,
"SVN","HRWKD","TOT","HR_WKD","A","2001",1695.9,
"SVN","HRWKD","TOT","HR_WKD","A","2002",1720.5,
"SVN","HRWKD","TOT","HR_WKD","A","2003",1723.8,
"SVN","HRWKD","TOT","HR_WKD","A","2004",1736.6,
"SVN","HRWKD","TOT","HR_WKD","A","2005",1696.6,
"SVN","HRWKD","TOT","HR_WKD","A","2006",1667.5,
"SVN","HRWKD","TOT","HR_WKD","A","2007",1654.9,
"SVN","HRWKD","TOT","HR_WKD","A","2008",1673.7,
"SVN","HRWKD","TOT","HR_WKD","A","2009",1678.8,
"SVN","HRWKD","TOT","HR_WKD","A","2010",1680.1,
"SVN","HRWKD","TOT","HR_WKD","A","2011",1663.2,
"SVN","HRWKD","TOT","HR_WKD","A","2012",1644.6,
"SVN","HRWKD","TOT","HR_WKD","A","2013",1662.4,
"SVN","HRWKD","TOT","HR_WKD","A","2014",1681.9,
"SVN","HRWKD","TOT","HR_WKD","A","2015",1687.8,
"SVN","HRWKD","TOT","HR_WKD","A","2016",1652.9,
"SVN","HRWKD","TOT","HR_WKD","A","2017",1621.7,
"SVN","HRWKD","TOT","HR_WKD","A","2018",1602.8,
"OECD","HRWKD","TOT","HR_WKD","A","1970",1945,
"OECD","HRWKD","TOT","HR_WKD","A","1971",1937,
"OECD","HRWKD","TOT","HR_WKD","A","1972",1928,
"OECD","HRWKD","TOT","HR_WKD","A","1973",1926,
"OECD","HRWKD","TOT","HR_WKD","A","1974",1904,
"OECD","HRWKD","TOT","HR_WKD","A","1975",1892,
"OECD","HRWKD","TOT","HR_WKD","A","1976",1895,
"OECD","HRWKD","TOT","HR_WKD","A","1977",1890,
"OECD","HRWKD","TOT","HR_WKD","A","1978",1882,
"OECD","HRWKD","TOT","HR_WKD","A","1979",1878,
"OECD","HRWKD","TOT","HR_WKD","A","1980",1868,
"OECD","HRWKD","TOT","HR_WKD","A","1981",1859,
"OECD","HRWKD","TOT","HR_WKD","A","1982",1852,
"OECD","HRWKD","TOT","HR_WKD","A","1983",1853,
"OECD","HRWKD","TOT","HR_WKD","A","1984",1855,
"OECD","HRWKD","TOT","HR_WKD","A","1985",1853,
"OECD","HRWKD","TOT","HR_WKD","A","1986",1849,
"OECD","HRWKD","TOT","HR_WKD","A","1987",1849,
"OECD","HRWKD","TOT","HR_WKD","A","1988",1850,
"OECD","HRWKD","TOT","HR_WKD","A","1989",1849,
"OECD","HRWKD","TOT","HR_WKD","A","1990",1838,
"OECD","HRWKD","TOT","HR_WKD","A","1991",1830,
"OECD","HRWKD","TOT","HR_WKD","A","1992",1826,
"OECD","HRWKD","TOT","HR_WKD","A","1993",1820,
"OECD","HRWKD","TOT","HR_WKD","A","1994",1824,
"OECD","HRWKD","TOT","HR_WKD","A","1995",1822,
"OECD","HRWKD","TOT","HR_WKD","A","1996",1826,
"OECD","HRWKD","TOT","HR_WKD","A","1997",1824,
"OECD","HRWKD","TOT","HR_WKD","A","1998",1816,
"OECD","HRWKD","TOT","HR_WKD","A","1999",1813,
"OECD","HRWKD","TOT","HR_WKD","A","2000",1804,
"OECD","HRWKD","TOT","HR_WKD","A","2001",1790,
"OECD","HRWKD","TOT","HR_WKD","A","2002",1786,
"OECD","HRWKD","TOT","HR_WKD","A","2003",1777,
"OECD","HRWKD","TOT","HR_WKD","A","2004",1776,
"OECD","HRWKD","TOT","HR_WKD","A","2005",1772,
"OECD","HRWKD","TOT","HR_WKD","A","2006",1770,
"OECD","HRWKD","TOT","HR_WKD","A","2007",1768,
"OECD","HRWKD","TOT","HR_WKD","A","2008",1766,
"OECD","HRWKD","TOT","HR_WKD","A","2009",1731,
"OECD","HRWKD","TOT","HR_WKD","A","2010",1751,
"OECD","HRWKD","TOT","HR_WKD","A","2011",1750,
"OECD","HRWKD","TOT","HR_WKD","A","2012",1748,
"OECD","HRWKD","TOT","HR_WKD","A","2013",1744,
"OECD","HRWKD","TOT","HR_WKD","A","2014",1742,
"OECD","HRWKD","TOT","HR_WKD","A","2015",1743,
"OECD","HRWKD","TOT","HR_WKD","A","2016",1743,
"OECD","HRWKD","TOT","HR_WKD","A","2017",1737,
"OECD","HRWKD","TOT","HR_WKD","A","2018",1734,
"LVA","HRWKD","TOT","HR_WKD","A","2000",1775,
"LVA","HRWKD","TOT","HR_WKD","A","2001",1785,
"LVA","HRWKD","TOT","HR_WKD","A","2002",1741,
"LVA","HRWKD","TOT","HR_WKD","A","2003",1732,
"LVA","HRWKD","TOT","HR_WKD","A","2004",1687,
"LVA","HRWKD","TOT","HR_WKD","A","2005",1712,
"LVA","HRWKD","TOT","HR_WKD","A","2006",1713,
"LVA","HRWKD","TOT","HR_WKD","A","2007",1687,
"LVA","HRWKD","TOT","HR_WKD","A","2008",1799,
"LVA","HRWKD","TOT","HR_WKD","A","2009",1754,
"LVA","HRWKD","TOT","HR_WKD","A","2010",1738,
"LVA","HRWKD","TOT","HR_WKD","A","2011",1753,
"LVA","HRWKD","TOT","HR_WKD","A","2012",1738,
"LVA","HRWKD","TOT","HR_WKD","A","2013",1732,
"LVA","HRWKD","TOT","HR_WKD","A","2014",1741,
"LVA","HRWKD","TOT","HR_WKD","A","2015",1708,
"LVA","HRWKD","TOT","HR_WKD","A","2016",1709,
"LVA","HRWKD","TOT","HR_WKD","A","2017",1695,
"LVA","HRWKD","TOT","HR_WKD","A","2018",1699,
"LTU","HRWKD","TOT","HR_WKD","A","1995",1508,
"LTU","HRWKD","TOT","HR_WKD","A","1996",1506,
"LTU","HRWKD","TOT","HR_WKD","A","1997",1511,
"LTU","HRWKD","TOT","HR_WKD","A","1998",1552,
"LTU","HRWKD","TOT","HR_WKD","A","1999",1505,
"LTU","HRWKD","TOT","HR_WKD","A","2000",1610,
"LTU","HRWKD","TOT","HR_WKD","A","2001",1597,
"LTU","HRWKD","TOT","HR_WKD","A","2002",1572,
"LTU","HRWKD","TOT","HR_WKD","A","2003",1558,
"LTU","HRWKD","TOT","HR_WKD","A","2004",1638,
"LTU","HRWKD","TOT","HR_WKD","A","2005",1639,
"LTU","HRWKD","TOT","HR_WKD","A","2006",1635,
"LTU","HRWKD","TOT","HR_WKD","A","2007",1660,
"LTU","HRWKD","TOT","HR_WKD","A","2008",1686,
"LTU","HRWKD","TOT","HR_WKD","A","2009",1625,
"LTU","HRWKD","TOT","HR_WKD","A","2010",1643,
"LTU","HRWKD","TOT","HR_WKD","A","2011",1621,
"LTU","HRWKD","TOT","HR_WKD","A","2012",1620,
"LTU","HRWKD","TOT","HR_WKD","A","2013",1606,
"LTU","HRWKD","TOT","HR_WKD","A","2014",1599,
"LTU","HRWKD","TOT","HR_WKD","A","2015",1622,
"LTU","HRWKD","TOT","HR_WKD","A","2016",1644,
"LTU","HRWKD","TOT","HR_WKD","A","2017",1608,
"LTU","HRWKD","TOT","HR_WKD","A","2018",1616,
"CRI","HRWKD","TOT","HR_WKD","A","1987",2366,
"CRI","HRWKD","TOT","HR_WKD","A","1988",2346,
"CRI","HRWKD","TOT","HR_WKD","A","1989",2307,
"CRI","HRWKD","TOT","HR_WKD","A","1990",2358,
"CRI","HRWKD","TOT","HR_WKD","A","1991",2272,
"CRI","HRWKD","TOT","HR_WKD","A","1992",2359,
"CRI","HRWKD","TOT","HR_WKD","A","1993",2346,
"CRI","HRWKD","TOT","HR_WKD","A","1994",2370,
"CRI","HRWKD","TOT","HR_WKD","A","1995",2345,
"CRI","HRWKD","TOT","HR_WKD","A","1996",2387,
"CRI","HRWKD","TOT","HR_WKD","A","1997",2365,
"CRI","HRWKD","TOT","HR_WKD","A","1998",2356,
"CRI","HRWKD","TOT","HR_WKD","A","1999",2370,
"CRI","HRWKD","TOT","HR_WKD","A","2000",2362,
"CRI","HRWKD","TOT","HR_WKD","A","2001",2329,
"CRI","HRWKD","TOT","HR_WKD","A","2002",2357,
"CRI","HRWKD","TOT","HR_WKD","A","2003",2350,
"CRI","HRWKD","TOT","HR_WKD","A","2004",2369,
"CRI","HRWKD","TOT","HR_WKD","A","2005",2352,
"CRI","HRWKD","TOT","HR_WKD","A","2006",2360,
"CRI","HRWKD","TOT","HR_WKD","A","2007",2387,
"CRI","HRWKD","TOT","HR_WKD","A","2008",2392,
"CRI","HRWKD","TOT","HR_WKD","A","2009",2348,
"CRI","HRWKD","TOT","HR_WKD","A","2010",2243.1,
"CRI","HRWKD","TOT","HR_WKD","A","2011",2285.3,
"CRI","HRWKD","TOT","HR_WKD","A","2012",2233.4,
"CRI","HRWKD","TOT","HR_WKD","A","2013",2140.6,
"CRI","HRWKD","TOT","HR_WKD","A","2014",2121.7,
"CRI","HRWKD","TOT","HR_WKD","A","2015",2148.2,
"CRI","HRWKD","TOT","HR_WKD","A","2016",2204.7,
"CRI","HRWKD","TOT","HR_WKD","A","2017",2178.9,
"CRI","HRWKD","TOT","HR_WKD","A","2018",2121,
